id,trading_date,day_count,daily_mean_score,positive_count,neutral_count,negative_count,positive_score_sum,neutral_score_sum,negative_score_sum,sum_count,positive_count/sum_count,positive_score_sum/day_count/positive_count,neutral_count/sum_count,neutral_score_sum/day_count/neutral_count,negative_count/sum_count,negative_score_sum/day_count/negative_count,score_gpt35,buzz_gpt35,Open,High,Low,Close,Volume,ret_next,target
2330,2019-03-27,1.0,-0.6,0.0,0.0,1.0,0.0,0.0,-0.6,1.0,0.0,0.0,0.0,0.0,1.0,-0.6,-0.6,1.0,203.25104063045904,203.6709807970509,201.99122013068347,202.8311004638672,22590089,0.0020704536514257743,1
2330,2019-03-28,1.0,-0.25,2.0,0.0,4.0,0.4,0.0,-1.9,6.0,0.3333333333333333,0.2,0.0,0.0,0.6666666666666666,-0.475,-0.0333333333333333,6.0,201.99123228088885,203.67099304829748,201.5712920890367,203.2510528564453,13933054,0.014462929817966819,1
2330,2019-03-29,1.0,0.3375,7.0,0.0,1.0,2.9,0.0,-0.2,8.0,0.875,0.4142857142857142,0.0,0.0,0.125,-0.2,0.4625,8.0,204.0909573619089,206.19065856933594,201.99125615448185,206.19065856933594,28220810,0.0,0
2330,2019-04-01,3.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,210.81000122567545,210.81000122567545,205.77071832785055,206.19065856933594,35330656,0.002036570802545823,1
2330,2019-04-02,1.0,-0.22,2.0,0.0,3.0,0.4,0.0,-1.5,5.0,0.4,0.2,0.0,0.0,0.6,-0.5,-0.0199999999999999,5.0,209.550161873422,209.550161873422,206.61058044433594,206.61058044433594,24105053,0.0020325054645602414,1
2330,2019-04-03,1.0,0.5222222222222223,9.0,0.0,0.0,4.7,0.0,0.0,9.0,1.0,0.5222222222222223,0.0,0.0,0.0,0.0,0.6444444444444445,9.0,209.13021856776118,209.13021856776118,207.030517578125,207.030517578125,24945323,0.026369049654656695,1
2330,2019-04-08,5.0,0.2333333333333333,2.0,0.0,1.0,1.2,0.0,-0.5,3.0,0.6666666666666666,0.12,0.0,0.0,0.3333333333333333,-0.1,0.2666666666666666,3.0,210.80995497873178,212.48971557617188,210.39001482937178,212.48971557617188,45184821,0.003952899834450241,1
2330,2019-04-09,1.0,0.1833333333333333,5.0,0.0,1.0,1.6,0.0,-0.5,6.0,0.8333333333333334,0.32,0.0,0.0,0.1666666666666666,-0.5,0.3333333333333333,6.0,212.48978556235008,213.3296661376953,211.64990498700482,213.3296661376953,22355674,0.0,0
2330,2019-04-10,1.0,-0.175,2.0,0.0,2.0,0.3,0.0,-1.0,4.0,0.5,0.15,0.0,0.0,0.5,-0.5,-0.325,4.0,212.48978556235008,213.74960642536794,211.64990498700482,213.3296661376953,25849934,-0.007874099665304612,0
2330,2019-04-11,1.0,0.04,3.0,0.0,2.0,1.2,0.0,-1.0,5.0,0.6,0.3999999999999999,0.0,0.0,0.4,-0.5,0.22,5.0,212.48976758926634,213.32964809357173,211.22994683280822,211.64988708496094,24896840,0.0,0
2330,2019-04-12,1.0,0.3999999999999999,2.0,0.0,1.0,1.5,0.0,-0.3,3.0,0.6666666666666666,0.75,0.0,0.0,0.3333333333333333,-0.3,0.4666666666666667,3.0,211.22994683280822,212.48976758926634,210.81000658065554,211.64988708496094,13548148,0.01388892994269142,1
2330,2019-04-15,3.0,0.6666666666666666,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7000000000000001,3.0,214.16953726990582,215.00941780821918,213.32965673159248,214.5894775390625,17192002,0.0058707265473854076,1
2330,2019-04-16,1.0,0.5,4.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.775,4.0,215.84927368164062,215.84927368164062,214.5894530181291,215.84927368164062,19652648,0.01750966958760758,1
2330,2019-04-17,1.0,0.3,6.0,0.0,2.0,3.2,0.0,-0.8,8.0,0.75,0.5333333333333333,0.0,0.0,0.25,-0.4,0.4875,8.0,218.36890255288003,220.8885437361825,217.94896235566296,219.62872314453125,37864191,0.011472469546856656,1
2330,2019-04-18,1.0,-0.0777777777777777,4.0,0.0,5.0,1.8,0.0,-2.5,9.0,0.4444444444444444,0.45,0.0,0.0,0.5555555555555556,-0.5,-0.2444444444444444,9.0,221.72846670457233,223.40822781597058,221.30852642672275,222.14840698242188,38006795,0.0,0
2330,2019-04-19,1.0,0.1777777777777777,7.0,0.0,2.0,2.7,0.0,-1.1,9.0,0.7777777777777778,0.3857142857142857,0.0,0.0,0.2222222222222222,-0.55,0.2111111111111111,9.0,225.927869483068,226.34780976091758,221.30852642672275,222.14840698242188,44658699,0.005670966358438889,1
2330,2019-04-22,3.0,-0.4166666666666667,1.0,0.0,5.0,0.2,0.0,-2.7,6.0,0.1666666666666666,0.0666666666666666,0.0,0.0,0.8333333333333334,-0.18,-0.2666666666666666,6.0,223.82814335643798,224.6680238193139,222.56832266212407,223.408203125,24967393,0.007518878130873707,1
2330,2019-04-23,1.0,-0.1166666666666666,3.0,0.0,3.0,1.1,0.0,-1.8,6.0,0.5,0.3666666666666667,0.0,0.0,0.5,-0.6,0.15,6.0,223.82816138196347,225.08798217773438,223.4082211167065,225.08798217773438,25336847,0.0037313154591920306,1
2330,2019-04-24,1.0,-0.3,1.0,0.0,2.0,0.5,0.0,-1.4,3.0,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,-0.7,-0.3333333333333333,3.0,226.76773695254414,226.76773695254414,224.66803568446502,225.9278564453125,26449755,-0.0055760316749342564,0
2330,2019-04-25,1.0,-0.7,0.0,0.0,1.0,0.0,0.0,-0.7,1.0,0.0,0.0,0.0,0.0,1.0,-0.7,-0.8,1.0,225.5079562178282,225.9278965459806,224.24813523337104,224.66807556152344,32386724,-0.02803764532462205,0
2330,2019-04-26,1.0,-0.3111111111111111,3.0,0.0,6.0,0.9,0.0,-3.7,9.0,0.3333333333333333,0.3,0.0,0.0,0.6666666666666666,-0.6166666666666666,-0.1555555555555555,9.0,220.04867260272687,220.88855303250824,216.26921066871054,218.36891174316406,47518804,-0.0019232724420508163,0
2330,2019-04-29,3.0,0.0399999999999999,2.0,0.0,3.0,1.4,0.0,-1.2,5.0,0.4,0.2333333333333333,0.0,0.0,0.6,-0.1333333333333333,0.12,5.0,218.36886896563402,220.0486294961389,217.10904856775537,217.9489288330078,31126618,-0.0019264884708587449,0
2330,2019-04-30,1.0,-0.4692307692307692,1.0,0.0,12.0,0.5,0.0,-6.6,13.0,0.0769230769230769,0.5,0.0,0.0,0.9230769230769232,-0.5499999999999999,-0.2846153846153846,13.0,218.36893324686295,218.7888735031069,216.68917222188708,217.529052734375,33799419,0.0,0
2330,2019-05-02,2.0,0.1666666666666666,2.0,0.0,1.0,1.3,0.0,-0.8,3.0,0.6666666666666666,0.325,0.0,0.0,0.3333333333333333,-0.4,0.1666666666666666,3.0,219.62875401559484,220.4686345280828,217.10911247813104,217.529052734375,27091394,0.023165921061639727,1
2330,2019-05-03,1.0,0.1166666666666666,9.0,0.0,3.0,2.9,0.0,-1.5,12.0,0.75,0.3222222222222222,0.0,0.0,0.25,-0.5,0.4916666666666667,12.0,220.04867231261056,222.5683135986328,218.7888516695994,222.5683135986328,29840246,-0.02264141190082125,0
2330,2019-05-06,3.0,-0.3999999999999999,0.0,1.0,2.0,0.0,0.0,-1.2,3.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.1999999999999999,-0.3666666666666667,3.0,218.36893324686295,218.36893324686295,216.68917222188708,217.529052734375,32823187,0.013513553326097938,1
2330,2019-05-07,1.0,-0.1666666666666666,2.0,0.0,1.0,0.3,0.0,-0.8,3.0,0.6666666666666666,0.15,0.0,0.0,0.3333333333333333,-0.8,-0.1333333333333333,3.0,217.94900155203683,220.88858346121654,217.52906127929688,220.46864318847656,25686126,-0.009523945967760405,0
2330,2019-05-08,1.0,0.1999999999999999,1.0,0.0,1.0,0.7,0.0,-0.3,2.0,0.5,0.7,0.0,0.0,0.5,-0.3,0.15,2.0,218.36891174316406,219.62873238783615,217.94897152827335,218.36891174316406,25542364,-0.013461369818024926,0
2330,2019-05-09,1.0,0.15,2.0,0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.15,0.0,0.0,0.0,0.0,0.2,2.0,217.9490087854932,217.9490087854932,215.00942677875244,215.4293670654297,33587574,-0.00194937393308392,0
2330,2019-05-10,1.0,-0.0888888888888888,4.0,0.0,5.0,1.4,0.0,-2.2,9.0,0.4444444444444444,0.35,0.0,0.0,0.5555555555555556,-0.44,-0.0444444444444444,9.0,215.8492951989174,217.52905625104904,214.16953414678574,215.00941467285156,18617212,-0.021484569746183624,0
2330,2019-05-13,3.0,-0.2666666666666666,1.0,0.0,2.0,0.2,0.0,-1.0,3.0,0.3333333333333333,0.0666666666666666,0.0,0.0,0.6666666666666666,-0.1666666666666666,0.0666666666666666,3.0,212.48973080450426,213.32961116341534,209.55014954831546,210.39002990722656,28284535,-0.00798397403097928,0
2330,2019-05-14,1.0,-0.1999999999999999,3.0,0.0,4.0,1.3,0.0,-2.7,7.0,0.4285714285714285,0.4333333333333333,0.0,0.0,0.5714285714285714,-0.6749999999999999,-0.0714285714285714,7.0,207.8704009641344,210.80998239191004,205.77069994429465,208.7102813720703,45055708,0.0020121308342710975,1
2330,2019-05-15,1.0,0.75,2.0,0.0,0.0,1.5,0.0,0.0,2.0,1.0,0.75,0.0,0.0,0.0,0.0,0.8,2.0,210.8099946784207,211.64987513530687,209.13023376464844,209.13023376464844,36825479,-0.008032215249301422,0
2330,2019-05-16,1.0,-0.6,0.0,0.0,3.0,0.0,0.0,-1.8,3.0,0.0,0.0,0.0,0.0,1.0,-0.6,-0.7666666666666666,3.0,208.71027528708763,209.55015567053667,206.61057432846502,207.45045471191406,29713519,-0.022267264993281244,0
2330,2019-05-17,1.0,-0.1928571428571428,6.0,0.0,8.0,1.7,0.0,-4.4,14.0,0.4285714285714285,0.2833333333333333,0.0,0.0,0.5714285714285714,-0.55,-0.1357142857142857,14.0,209.13020296274505,209.13020296274505,202.8311004638672,202.8311004638672,38647856,-0.014492724185737771,0
2330,2019-05-20,3.0,-0.4125,2.0,0.0,6.0,0.7,0.0,-4.0,8.0,0.25,0.1166666666666666,0.0,0.0,0.75,-0.2222222222222222,-0.2875,8.0,203.67098688077527,204.09092705991088,199.8915252685547,199.8915252685547,39157661,-0.016806677144456494,0
2330,2019-05-21,1.0,-0.0999999999999999,4.0,0.0,3.0,0.7999999999999999,0.0,-1.5,7.0,0.5714285714285714,0.1999999999999999,0.0,0.0,0.4285714285714285,-0.5,0.0285714285714285,7.0,196.11207274086456,198.21177373380743,195.2721923436874,196.53201293945312,80042775,0.017093969979010692,1
2330,2019-05-22,1.0,-0.3299999999999999,3.0,0.0,7.0,0.9,0.0,-4.2,10.0,0.3,0.3,0.0,0.0,0.7,-0.6,-0.32,10.0,198.63170473114783,201.99122616423278,197.7918243728766,199.8915252685547,34622034,-0.03361327795356539,0
2330,2019-05-23,1.0,-0.355,5.0,0.0,15.0,2.0,0.0,-9.1,20.0,0.25,0.4,0.0,0.0,0.75,-0.6066666666666667,-0.065,20.0,196.11209763236667,196.11209763236667,193.17251586914062,193.17251586914062,58752627,0.013043223430723838,1
2330,2019-05-24,1.0,-0.325,6.0,0.0,18.0,2.2,0.0,-10.0,24.0,0.25,0.3666666666666667,0.0,0.0,0.75,-0.5555555555555556,-0.1708333333333333,24.0,193.17246727677374,196.53198844680458,193.17246727677374,195.69210815429688,36000789,-0.008583395491169599,0
2330,2019-05-27,3.0,0.1176470588235294,11.0,0.0,6.0,5.6,0.0,-3.6,17.0,0.6470588235294118,0.1696969696969696,0.0,0.0,0.3529411764705882,-0.1999999999999999,0.3117647058823529,17.0,196.5320470240209,197.3719275668586,194.0124053955078,194.0124053955078,35562033,-0.0021645646407095764,0
2330,2019-05-28,1.0,-0.3375,2.0,0.0,6.0,0.7,0.0,-3.4,8.0,0.25,0.35,0.0,0.0,0.75,-0.5666666666666667,-0.175,8.0,194.85227373830668,194.85227373830668,193.5924530029297,193.5924530029297,95240033,-0.004338441469898036,0
2330,2019-05-29,1.0,-0.109090909090909,6.0,0.0,5.0,2.1,0.0,-3.3,11.0,0.5454545454545454,0.35,0.0,0.0,0.4545454545454545,-0.6599999999999999,0.0,11.0,191.4927428002451,193.59244392744077,190.65286234936684,192.7525634765625,26533236,0.006536057919138916,1
2330,2019-05-30,1.0,-0.1555555555555555,4.0,0.0,5.0,1.7000000000000002,0.0,-3.1,9.0,0.4444444444444444,0.425,0.0,0.0,0.5555555555555556,-0.6199999999999999,-0.1666666666666666,9.0,193.17252485267014,194.43234566692666,192.33264430983243,194.0124053955078,28500328,0.01948021663263666,1
2330,2019-05-31,1.0,0.0642857142857142,10.0,0.0,4.0,3.6,0.0,-2.7,14.0,0.7142857142857143,0.36,0.0,0.0,0.2857142857142857,-0.675,0.0142857142857142,14.0,194.8522280553344,199.47156966871515,194.01234776199243,197.79180908203125,46070338,0.010615789381109408,1
2330,2019-06-03,3.0,-0.0714285714285714,3.0,0.0,4.0,1.5,0.0,-2.0,7.0,0.4285714285714285,0.1666666666666666,0.0,0.0,0.5714285714285714,-0.1666666666666666,0.0714285714285714,7.0,197.7918243728766,200.3114654476903,194.85224311892725,199.8915252685547,31054092,-0.021008480017428832,0
2330,2019-06-04,1.0,-0.02,6.0,0.0,4.0,1.8,0.0,-2.0,10.0,0.6,0.3,0.0,0.0,0.4,-0.5,0.13,10.0,199.47156947058158,199.89150961683544,195.69210815429688,195.69210815429688,24443428,0.008583629411523352,1
2330,2019-06-05,1.0,0.12,7.0,0.0,3.0,3.0,0.0,-1.7999999999999998,10.0,0.7,0.4285714285714285,0.0,0.0,0.3,-0.6,0.2,10.0,199.89149741314827,199.89149741314827,196.53197644822143,197.37185668945312,29139584,-0.012765557409445849,0
